value,ij,t
0.0,n14 => n15,37
0.0,n14 => n15,38
0.0,n14 => n15,39
0.0,n14 => n15,40
0.0,n14 => n15,41
0.0,n14 => n15,42
0.0,n14 => n15,43
0.0,n14 => n15,44
0.0,n14 => n15,45
0.0,n14 => n15,46
0.0,n14 => n15,47
0.0,n14 => n15,48
0.0,n14 => n15,49
0.0,n14 => n15,50
0.0,n14 => n15,51
0.0,n14 => n15,52
0.0,n14 => n15,53
0.0,n14 => n15,54
0.0,n14 => n15,55
1.0,n14 => n15,56
0.0,n14 => n15,57
0.0,n14 => n15,58
0.0,n14 => n15,59
0.0,n14 => n15,60
0.0,n14 => n15,61
0.0,n14 => n15,62
0.0,n14 => n15,63
0.0,n14 => n15,64
0.0,n14 => n15,65
0.0,n14 => n15,66
0.0,n14 => n15,67
0.0,n14 => n15,68
0.0,n14 => n15,69
0.0,n14 => n15,70
0.0,n14 => n15,71
0.0,n14 => n15,72
0.0,n14 => n15,73
0.0,n14 => n15,74
0.0,n14 => n15,75
0.0,n14 => n15,76
0.0,n14 => n15,77
0.0,n14 => n15,78
0.0,n14 => n15,79
0.0,n14 => n15,80
0.0,n14 => n15,81
0.0,n14 => n15,82
0.0,n14 => n15,83
0.0,n14 => n15,84
0.0,n14 => n15,85
0.0,n14 => n15,86
0.0,n14 => n15,87
0.0,n14 => n15,88
0.0,n14 => n15,89
0.0,n14 => n15,90
0.0,n14 => n15,91
0.0,n14 => n15,92
0.0,n14 => n15,93
0.0,n14 => n15,94
0.0,n14 => n15,95
0.0,n14 => n15,96
0.0,n9 => n26,0
0.0,n9 => n26,1
0.0,n9 => n26,2
0.0,n9 => n26,3
0.0,n9 => n26,4
0.0,n9 => n26,5
0.0,n9 => n26,6
0.0,n9 => n26,7
0.0,n9 => n26,8
0.0,n9 => n26,9
0.0,n9 => n26,10
0.0,n9 => n26,11
0.0,n9 => n26,12
0.0,n9 => n26,13
0.0,n9 => n26,14
0.0,n9 => n26,15
0.0,n9 => n26,16
0.0,n9 => n26,17
0.0,n9 => n26,18
0.0,n9 => n26,19
0.0,n9 => n26,20
0.0,n9 => n26,21
0.0,n9 => n26,22
0.0,n9 => n26,23
0.0,n9 => n26,24
0.0,n9 => n26,25
0.0,n9 => n26,26
0.0,n9 => n26,27
0.0,n9 => n26,28
0.0,n9 => n26,29
0.0,n9 => n26,30
0.0,n9 => n26,31
0.0,n9 => n26,32
0.0,n9 => n26,33
0.0,n9 => n26,34
0.0,n9 => n26,35
0.0,n9 => n26,36
0.0,n9 => n26,37
0.0,n9 => n26,38
0.0,n9 => n26,39
0.0,n9 => n26,40
0.0,n9 => n26,41
0.0,n9 => n26,42
0.0,n9 => n26,43
0.0,n9 => n26,44
0.0,n9 => n26,45
0.0,n9 => n26,46
0.0,n9 => n26,47
0.0,n9 => n26,48
0.0,n9 => n26,49
0.0,n9 => n26,50
0.0,n9 => n26,51
0.0,n9 => n26,52
0.0,n9 => n26,53
0.0,n9 => n26,54
0.0,n9 => n26,55
0.0,n9 => n26,56
0.0,n9 => n26,57
0.0,n9 => n26,58
0.0,n9 => n26,59
0.0,n9 => n26,60
0.0,n9 => n26,61
0.0,n9 => n26,62
0.0,n9 => n26,63
0.0,n9 => n26,64
0.0,n9 => n26,65
0.0,n9 => n26,66
0.0,n9 => n26,67
0.0,n9 => n26,68
0.0,n9 => n26,69
0.0,n9 => n26,70
0.0,n9 => n26,71
0.0,n9 => n26,72
0.0,n9 => n26,73
0.0,n9 => n26,74
0.0,n9 => n26,75
0.0,n9 => n26,76
0.0,n9 => n26,77
0.0,n9 => n26,78
0.0,n9 => n26,79
0.0,n9 => n26,80
0.0,n9 => n26,81
0.0,n9 => n26,82
0.0,n9 => n26,83
0.0,n9 => n26,84
0.0,n9 => n26,85
0.0,n9 => n26,86
0.0,n9 => n26,87
0.0,n9 => n26,88
0.0,n9 => n26,89
0.0,n9 => n26,90
0.0,n9 => n26,91
0.0,n9 => n26,92
0.0,n9 => n26,93
0.0,n9 => n26,94
0.0,n9 => n26,95
0.0,n9 => n26,96
0.0,n17 => n23,0
0.0,n17 => n23,1
0.0,n17 => n23,2
0.0,n17 => n23,3
0.0,n17 => n23,4
0.0,n17 => n23,5
0.0,n17 => n23,6
0.0,n17 => n23,7
0.0,n17 => n23,8
0.0,n17 => n23,9
0.0,n17 => n23,10
0.0,n17 => n23,11
0.0,n17 => n23,12
0.0,n17 => n23,13
0.0,n17 => n23,14
0.0,n17 => n23,15
0.0,n17 => n23,16
0.0,n17 => n23,17
0.0,n17 => n23,18
0.0,n17 => n23,19
0.0,n17 => n23,20
0.0,n17 => n23,21
0.0,n17 => n23,22
0.0,n17 => n23,23
0.0,n17 => n23,24
0.0,n17 => n23,25
0.0,n17 => n23,26
0.0,n17 => n23,27
0.0,n17 => n23,28
0.0,n17 => n23,29
0.0,n17 => n23,30
0.0,n17 => n23,31
0.0,n17 => n23,32
0.0,n17 => n23,33
0.0,n17 => n23,34
0.0,n17 => n23,35
0.0,n17 => n23,36
0.0,n17 => n23,37
0.0,n17 => n23,38
0.0,n17 => n23,39
0.0,n17 => n23,40
0.0,n17 => n23,41
0.0,n17 => n23,42
0.0,n17 => n23,43
0.0,n17 => n23,44
0.0,n17 => n23,45
0.0,n17 => n23,46
0.0,n17 => n23,47
0.0,n17 => n23,48
0.0,n17 => n23,49
0.0,n17 => n23,50
0.0,n17 => n23,51
0.0,n17 => n23,52
0.0,n17 => n23,53
0.0,n17 => n23,54
0.0,n17 => n23,55
0.0,n17 => n23,56
0.0,n17 => n23,57
0.0,n17 => n23,58
0.0,n17 => n23,59
0.0,n17 => n23,60
0.0,n17 => n23,61
0.0,n17 => n23,62
0.0,n17 => n23,63
0.0,n17 => n23,64
0.0,n17 => n23,65
0.0,n17 => n23,66
0.0,n17 => n23,67
0.0,n17 => n23,68
0.0,n17 => n23,69
0.0,n17 => n23,70
0.0,n17 => n23,71
0.0,n17 => n23,72
0.0,n17 => n23,73
0.0,n17 => n23,74
0.0,n17 => n23,75
0.0,n17 => n23,76
0.0,n17 => n23,77
0.0,n17 => n23,78
0.0,n17 => n23,79
0.0,n17 => n23,80
0.0,n17 => n23,81
0.0,n17 => n23,82
0.0,n17 => n23,83
0.0,n17 => n23,84
0.0,n17 => n23,85
0.0,n17 => n23,86
0.0,n17 => n23,87
0.0,n17 => n23,88
0.0,n17 => n23,89
0.0,n17 => n23,90
0.0,n17 => n23,91
0.0,n17 => n23,92
0.0,n17 => n23,93
0.0,n17 => n23,94
0.0,n17 => n23,95
0.0,n17 => n23,96
0.0,n9 => n19,0
0.0,n9 => n19,1
0.0,n9 => n19,2
0.0,n9 => n19,3
0.0,n9 => n19,4
0.0,n9 => n19,5
0.0,n9 => n19,6
0.0,n9 => n19,7
0.0,n9 => n19,8
0.0,n9 => n19,9
0.0,n9 => n19,10
0.0,n9 => n19,11
0.0,n9 => n19,12
0.0,n9 => n19,13
0.0,n9 => n19,14
0.0,n9 => n19,15
0.0,n9 => n19,16
0.0,n9 => n19,17
0.0,n9 => n19,18
0.0,n9 => n19,19
0.0,n9 => n19,20
0.0,n9 => n19,21
0.0,n9 => n19,22
0.0,n9 => n19,23
0.0,n9 => n19,24
0.0,n9 => n19,25
0.0,n9 => n19,26
0.0,n9 => n19,27
0.0,n9 => n19,28
0.0,n9 => n19,29
0.0,n9 => n19,30
0.0,n9 => n19,31
0.0,n9 => n19,32
0.0,n9 => n19,33
0.0,n9 => n19,34
0.0,n9 => n19,35
0.0,n9 => n19,36
0.0,n9 => n19,37
0.0,n9 => n19,38
0.0,n9 => n19,39
0.0,n9 => n19,40
0.0,n9 => n19,41
0.0,n9 => n19,42
0.0,n9 => n19,43
0.0,n9 => n19,44
0.0,n9 => n19,45
0.0,n9 => n19,46
0.0,n9 => n19,47
0.0,n9 => n19,48
0.0,n9 => n19,49
0.0,n9 => n19,50
0.0,n9 => n19,51
0.0,n9 => n19,52
0.0,n9 => n19,53
0.0,n9 => n19,54
0.0,n9 => n19,55
0.0,n9 => n19,56
0.0,n9 => n19,57
0.0,n9 => n19,58
0.0,n9 => n19,59
0.0,n9 => n19,60
0.0,n9 => n19,61
0.0,n9 => n19,62
0.0,n9 => n19,63
0.0,n9 => n19,64
0.0,n9 => n19,65
0.0,n9 => n19,66
0.0,n9 => n19,67
0.0,n9 => n19,68
0.0,n9 => n19,69
0.0,n9 => n19,70
0.0,n9 => n19,71
0.0,n9 => n19,72
0.0,n9 => n19,73
0.0,n9 => n19,74
0.0,n9 => n19,75
0.0,n9 => n19,76
0.0,n9 => n19,77
0.0,n9 => n19,78
0.0,n9 => n19,79
0.0,n9 => n19,80
0.0,n9 => n19,81
0.0,n9 => n19,82
0.0,n9 => n19,83
0.0,n9 => n19,84
0.0,n9 => n19,85
0.0,n9 => n19,86
0.0,n9 => n19,87
0.0,n9 => n19,88
0.0,n9 => n19,89
0.0,n9 => n19,90
0.0,n9 => n19,91
0.0,n9 => n19,92
0.0,n9 => n19,93
0.0,n9 => n19,94
0.0,n9 => n19,95
0.0,n9 => n19,96
0.0,n10 => n15,0
0.0,n10 => n15,1
0.0,n10 => n15,2
0.0,n10 => n15,3
0.0,n10 => n15,4
0.0,n10 => n15,5
0.0,n10 => n15,6
0.0,n10 => n15,7
0.0,n10 => n15,8
0.0,n10 => n15,9
0.0,n10 => n15,10
0.0,n10 => n15,11
0.0,n10 => n15,12
0.0,n10 => n15,13
0.0,n10 => n15,14
0.0,n10 => n15,15
0.0,n10 => n15,16
0.0,n10 => n15,17
0.0,n10 => n15,18
0.0,n10 => n15,19
0.0,n10 => n15,20
0.0,n10 => n15,21
0.0,n10 => n15,22
0.0,n10 => n15,23
0.0,n10 => n15,24
0.0,n10 => n15,25
0.0,n10 => n15,26
0.0,n10 => n15,27
0.0,n10 => n15,28
0.0,n10 => n15,29
0.0,n10 => n15,30
0.0,n10 => n15,31
0.0,n10 => n15,32
0.0,n10 => n15,33
0.0,n10 => n15,34
0.0,n10 => n15,35
0.0,n10 => n15,36
0.0,n10 => n15,37
0.0,n10 => n15,38
0.0,n10 => n15,39
0.0,n10 => n15,40
0.0,n10 => n15,41
0.0,n10 => n15,42
0.0,n10 => n15,43
0.0,n10 => n15,44
0.0,n10 => n15,45
0.0,n10 => n15,46
0.0,n10 => n15,47
0.0,n10 => n15,48
0.0,n10 => n15,49
0.0,n10 => n15,50
0.0,n10 => n15,51
0.0,n10 => n15,52
0.0,n10 => n15,53
0.0,n10 => n15,54
0.0,n10 => n15,55
0.0,n10 => n15,56
0.0,n10 => n15,57
0.0,n10 => n15,58
0.0,n10 => n15,59
0.0,n10 => n15,60
0.0,n10 => n15,61
0.0,n10 => n15,62
0.0,n10 => n15,63
0.0,n10 => n15,64
0.0,n10 => n15,65
0.0,n10 => n15,66
0.0,n10 => n15,67
0.0,n10 => n15,68
0.0,n10 => n15,69
0.0,n10 => n15,70
0.0,n10 => n15,71
0.0,n10 => n15,72
0.0,n10 => n15,73
0.0,n10 => n15,74
0.0,n10 => n15,75
0.0,n10 => n15,76
0.0,n10 => n15,77
0.0,n10 => n15,78
0.0,n10 => n15,79
0.0,n10 => n15,80
0.0,n10 => n15,81
0.0,n10 => n15,82
0.0,n10 => n15,83
0.0,n10 => n15,84
0.0,n10 => n15,85
0.0,n10 => n15,86
0.0,n10 => n15,87
0.0,n10 => n15,88
0.0,n10 => n15,89
0.0,n10 => n15,90
0.0,n10 => n15,91
0.0,n10 => n15,92
0.0,n10 => n15,93
0.0,n10 => n15,94
0.0,n10 => n15,95
0.0,n10 => n15,96
0.0,n8 => n15,0
0.0,n8 => n15,1
0.0,n8 => n15,2
0.0,n8 => n15,3
0.0,n8 => n15,4
0.0,n8 => n15,5
0.0,n8 => n15,6
0.0,n8 => n15,7
0.0,n8 => n15,8
0.0,n8 => n15,9
0.0,n8 => n15,10
0.0,n8 => n15,11
0.0,n8 => n15,12
0.0,n8 => n15,13
0.0,n8 => n15,14
0.0,n8 => n15,15
0.0,n8 => n15,16
0.0,n8 => n15,17
0.0,n8 => n15,18
0.0,n8 => n15,19
0.0,n8 => n15,20
0.0,n8 => n15,21
0.0,n8 => n15,22
0.0,n8 => n15,23
0.0,n8 => n15,24
0.0,n8 => n15,25
0.0,n8 => n15,26
0.0,n8 => n15,27
0.0,n8 => n15,28
0.0,n8 => n15,29
0.0,n8 => n15,30
0.0,n8 => n15,31
0.0,n8 => n15,32
0.0,n8 => n15,33
0.0,n8 => n15,34
0.0,n8 => n15,35
0.0,n8 => n15,36
0.0,n8 => n15,37
0.0,n8 => n15,38
0.0,n8 => n15,39
0.0,n8 => n15,40
0.0,n8 => n15,41
0.0,n8 => n15,42
0.0,n8 => n15,43
0.0,n8 => n15,44
0.0,n8 => n15,45
0.0,n8 => n15,46
0.0,n8 => n15,47
0.0,n8 => n15,48
0.0,n8 => n15,49
0.0,n8 => n15,50
0.0,n8 => n15,51
0.0,n8 => n15,52
0.0,n8 => n15,53
0.0,n8 => n15,54
0.0,n8 => n15,55
0.0,n8 => n15,56
0.0,n8 => n15,57
0.0,n8 => n15,58
0.0,n8 => n15,59
0.0,n8 => n15,60
0.0,n8 => n15,61
0.0,n8 => n15,62
0.0,n8 => n15,63
0.0,n8 => n15,64
0.0,n8 => n15,65
0.0,n8 => n15,66
0.0,n8 => n15,67
0.0,n8 => n15,68
0.0,n8 => n15,69
0.0,n8 => n15,70
0.0,n8 => n15,71
0.0,n8 => n15,72
0.0,n8 => n15,73
0.0,n8 => n15,74
0.0,n8 => n15,75
0.0,n8 => n15,76
0.0,n8 => n15,77
0.0,n8 => n15,78
0.0,n8 => n15,79
0.0,n8 => n15,80
0.0,n8 => n15,81
0.0,n8 => n15,82
0.0,n8 => n15,83
0.0,n8 => n15,84
0.0,n8 => n15,85
0.0,n8 => n15,86
0.0,n8 => n15,87
0.0,n8 => n15,88
0.0,n8 => n15,89
0.0,n8 => n15,90
0.0,n8 => n15,91
0.0,n8 => n15,92
0.0,n8 => n15,93
0.0,n8 => n15,94
0.0,n8 => n15,95
0.0,n8 => n15,96
0.0,n24 => n26,0
0.0,n24 => n26,1
0.0,n24 => n26,2
0.0,n24 => n26,3
0.0,n24 => n26,4
0.0,n24 => n26,5
0.0,n24 => n26,6
0.0,n24 => n26,7
0.0,n24 => n26,8
0.0,n24 => n26,9
0.0,n24 => n26,10
0.0,n24 => n26,11
0.0,n24 => n26,12
0.0,n24 => n26,13
0.0,n24 => n26,14
0.0,n24 => n26,15
0.0,n24 => n26,16
0.0,n24 => n26,17
0.0,n24 => n26,18
0.0,n24 => n26,19
0.0,n24 => n26,20
0.0,n24 => n26,21
0.0,n24 => n26,22
0.0,n24 => n26,23
0.0,n24 => n26,24
0.0,n24 => n26,25
0.0,n24 => n26,26
0.0,n24 => n26,27
0.0,n24 => n26,28
0.0,n24 => n26,29
0.0,n24 => n26,30
0.0,n24 => n26,31
0.0,n24 => n26,32
0.0,n24 => n26,33
0.0,n24 => n26,34
0.0,n24 => n26,35
0.0,n24 => n26,36
0.0,n24 => n26,37
0.0,n24 => n26,38
0.0,n24 => n26,39
0.0,n24 => n26,40
0.0,n24 => n26,41
0.0,n24 => n26,42
0.0,n24 => n26,43
0.0,n24 => n26,44
0.0,n24 => n26,45
0.0,n24 => n26,46
0.0,n24 => n26,47
0.0,n24 => n26,48
0.0,n24 => n26,49
0.0,n24 => n26,50
0.0,n24 => n26,51
0.0,n24 => n26,52
0.0,n24 => n26,53
0.0,n24 => n26,54
0.0,n24 => n26,55
0.0,n24 => n26,56
0.0,n24 => n26,57
0.0,n24 => n26,58
0.0,n24 => n26,59
0.0,n24 => n26,60
0.0,n24 => n26,61
0.0,n24 => n26,62
0.0,n24 => n26,63
0.0,n24 => n26,64
0.0,n24 => n26,65
0.0,n24 => n26,66
0.0,n24 => n26,67
0.0,n24 => n26,68
0.0,n24 => n26,69
0.0,n24 => n26,70
0.0,n24 => n26,71
0.0,n24 => n26,72
0.0,n24 => n26,73
0.0,n24 => n26,74
0.0,n24 => n26,75
0.0,n24 => n26,76
0.0,n24 => n26,77
0.0,n24 => n26,78
0.0,n24 => n26,79
0.0,n24 => n26,80
0.0,n24 => n26,81
0.0,n24 => n26,82
0.0,n24 => n26,83
0.0,n24 => n26,84
0.0,n24 => n26,85
0.0,n24 => n26,86
0.0,n24 => n26,87
0.0,n24 => n26,88
0.0,n24 => n26,89
0.0,n24 => n26,90
0.0,n24 => n26,91
0.0,n24 => n26,92
0.0,n24 => n26,93
0.0,n24 => n26,94
0.0,n24 => n26,95
0.0,n24 => n26,96
0.0,n13 => n25,0
0.0,n13 => n25,1
0.0,n13 => n25,2
0.0,n13 => n25,3
0.0,n13 => n25,4
0.0,n13 => n25,5
0.0,n13 => n25,6
0.0,n13 => n25,7
0.0,n13 => n25,8
0.0,n13 => n25,9
0.0,n13 => n25,10
0.0,n13 => n25,11
0.0,n13 => n25,12
0.0,n13 => n25,13
0.0,n13 => n25,14
0.0,n13 => n25,15
0.0,n13 => n25,16
0.0,n13 => n25,17
0.0,n13 => n25,18
0.0,n13 => n25,19
0.0,n13 => n25,20
0.0,n13 => n25,21
0.0,n13 => n25,22
0.0,n13 => n25,23
0.0,n13 => n25,24
0.0,n13 => n25,25
0.0,n13 => n25,26
0.0,n13 => n25,27
0.0,n13 => n25,28
0.0,n13 => n25,29
0.0,n13 => n25,30
0.0,n13 => n25,31
0.0,n13 => n25,32
0.0,n13 => n25,33
0.0,n13 => n25,34
0.0,n13 => n25,35
0.0,n13 => n25,36
0.0,n13 => n25,37
0.0,n13 => n25,38
0.0,n13 => n25,39
0.0,n13 => n25,40
0.0,n13 => n25,41
0.0,n13 => n25,42
0.0,n13 => n25,43
0.0,n13 => n25,44
0.0,n13 => n25,45
0.0,n13 => n25,46
0.0,n13 => n25,47
0.0,n13 => n25,48
0.0,n13 => n25,49
0.0,n13 => n25,50
0.0,n13 => n25,51
0.0,n13 => n25,52
0.0,n13 => n25,53
0.0,n13 => n25,54
0.0,n13 => n25,55
0.0,n13 => n25,56
0.0,n13 => n25,57
0.0,n13 => n25,58
0.0,n13 => n25,59
0.0,n13 => n25,60
0.0,n13 => n25,61
0.0,n13 => n25,62
0.0,n13 => n25,63
0.0,n13 => n25,64
0.0,n13 => n25,65
0.0,n13 => n25,66
0.0,n13 => n25,67
0.0,n13 => n25,68
0.0,n13 => n25,69
0.0,n13 => n25,70
0.0,n13 => n25,71
0.0,n13 => n25,72
0.0,n13 => n25,73
0.0,n13 => n25,74
0.0,n13 => n25,75
0.0,n13 => n25,76
0.0,n13 => n25,77
0.0,n13 => n25,78
0.0,n13 => n25,79
0.0,n13 => n25,80
0.0,n13 => n25,81
0.0,n13 => n25,82
0.0,n13 => n25,83
0.0,n13 => n25,84
0.0,n13 => n25,85
0.0,n13 => n25,86
0.0,n13 => n25,87
0.0,n13 => n25,88
0.0,n13 => n25,89
0.0,n13 => n25,90
0.0,n13 => n25,91
0.0,n13 => n25,92
0.0,n13 => n25,93
0.0,n13 => n25,94
0.0,n13 => n25,95
0.0,n13 => n25,96
0.0,n8 => n14,0
0.0,n8 => n14,1
0.0,n8 => n14,2
0.0,n8 => n14,3
0.0,n8 => n14,4
0.0,n8 => n14,5
0.0,n8 => n14,6
0.0,n8 => n14,7
0.0,n8 => n14,8
0.0,n8 => n14,9
0.0,n8 => n14,10
0.0,n8 => n14,11
0.0,n8 => n14,12
0.0,n8 => n14,13
0.0,n8 => n14,14
0.0,n8 => n14,15
0.0,n8 => n14,16
0.0,n8 => n14,17
0.0,n8 => n14,18
0.0,n8 => n14,19
0.0,n8 => n14,20
0.0,n8 => n14,21
0.0,n8 => n14,22
0.0,n8 => n14,23
0.0,n8 => n14,24
0.0,n8 => n14,25
0.0,n8 => n14,26
0.0,n8 => n14,27
0.0,n8 => n14,28
0.0,n8 => n14,29
0.0,n8 => n14,30
0.0,n8 => n14,31
0.0,n8 => n14,32
0.0,n8 => n14,33
0.0,n8 => n14,34
0.0,n8 => n14,35
0.0,n8 => n14,36
0.0,n8 => n14,37
0.0,n8 => n14,38
0.0,n8 => n14,39
0.0,n8 => n14,40
0.0,n8 => n14,41
0.0,n8 => n14,42
0.0,n8 => n14,43
0.0,n8 => n14,44
0.0,n8 => n14,45
0.0,n8 => n14,46
0.0,n8 => n14,47
0.0,n8 => n14,48
0.0,n8 => n14,49
0.0,n8 => n14,50
0.0,n8 => n14,51
0.0,n8 => n14,52
0.0,n8 => n14,53
0.0,n8 => n14,54
0.0,n8 => n14,55
0.0,n8 => n14,56
0.0,n8 => n14,57
0.0,n8 => n14,58
0.0,n8 => n14,59
0.0,n8 => n14,60
0.0,n8 => n14,61
0.0,n8 => n14,62
0.0,n8 => n14,63
0.0,n8 => n14,64
0.0,n8 => n14,65
0.0,n8 => n14,66
0.0,n8 => n14,67
0.0,n8 => n14,68
0.0,n8 => n14,69
0.0,n8 => n14,70
0.0,n8 => n14,71
0.0,n8 => n14,72
0.0,n8 => n14,73
0.0,n8 => n14,74
0.0,n8 => n14,75
0.0,n8 => n14,76
0.0,n8 => n14,77
0.0,n8 => n14,78
0.0,n8 => n14,79
0.0,n8 => n14,80
0.0,n8 => n14,81
0.0,n8 => n14,82
0.0,n8 => n14,83
0.0,n8 => n14,84
0.0,n8 => n14,85
0.0,n8 => n14,86
0.0,n8 => n14,87
0.0,n8 => n14,88
0.0,n8 => n14,89
0.0,n8 => n14,90
0.0,n8 => n14,91
0.0,n8 => n14,92
0.0,n8 => n14,93
0.0,n8 => n14,94
0.0,n8 => n14,95
0.0,n8 => n14,96
0.0,n13 => n7,0
0.0,n13 => n7,1
0.0,n13 => n7,2
0.0,n13 => n7,3
0.0,n13 => n7,4
0.0,n13 => n7,5
0.0,n13 => n7,6
0.0,n13 => n7,7
0.0,n13 => n7,8
0.0,n13 => n7,9
0.0,n13 => n7,10
0.0,n13 => n7,11
0.0,n13 => n7,12
0.0,n13 => n7,13
0.0,n13 => n7,14
0.0,n13 => n7,15
0.0,n13 => n7,16
0.0,n13 => n7,17
0.0,n13 => n7,18
0.0,n13 => n7,19
0.0,n13 => n7,20
0.0,n13 => n7,21
0.0,n13 => n7,22
0.0,n13 => n7,23
0.0,n13 => n7,24
0.0,n13 => n7,25
0.0,n13 => n7,26
0.0,n13 => n7,27
0.0,n13 => n7,28
0.0,n13 => n7,29
0.0,n13 => n7,30
0.0,n13 => n7,31
0.0,n13 => n7,32
0.0,n13 => n7,33
0.0,n13 => n7,34
0.0,n13 => n7,35
0.0,n13 => n7,36
0.0,n13 => n7,37
0.0,n13 => n7,38
0.0,n13 => n7,39
0.0,n13 => n7,40
0.0,n13 => n7,41
0.0,n13 => n7,42
0.0,n13 => n7,43
0.0,n13 => n7,44
0.0,n13 => n7,45
0.0,n13 => n7,46
0.0,n13 => n7,47
0.0,n13 => n7,48
0.0,n13 => n7,49
0.0,n13 => n7,50
0.0,n13 => n7,51
0.0,n13 => n7,52
0.0,n13 => n7,53
0.0,n13 => n7,54
0.0,n13 => n7,55
0.0,n13 => n7,56
0.0,n13 => n7,57
0.0,n13 => n7,58
0.0,n13 => n7,59
0.0,n13 => n7,60
0.0,n13 => n7,61
0.0,n13 => n7,62
0.0,n13 => n7,63
0.0,n13 => n7,64
0.0,n13 => n7,65
0.0,n13 => n7,66
0.0,n13 => n7,67
0.0,n13 => n7,68
0.0,n13 => n7,69
0.0,n13 => n7,70
0.0,n13 => n7,71
0.0,n13 => n7,72
0.0,n13 => n7,73
0.0,n13 => n7,74
0.0,n13 => n7,75
0.0,n13 => n7,76
0.0,n13 => n7,77
0.0,n13 => n7,78
0.0,n13 => n7,79
0.0,n13 => n7,80
0.0,n13 => n7,81
0.0,n13 => n7,82
0.0,n13 => n7,83
0.0,n13 => n7,84
0.0,n13 => n7,85
0.0,n13 => n7,86
0.0,n13 => n7,87
0.0,n13 => n7,88
0.0,n13 => n7,89
0.0,n13 => n7,90
0.0,n13 => n7,91
0.0,n13 => n7,92
0.0,n13 => n7,93
0.0,n13 => n7,94
0.0,n13 => n7,95
0.0,n13 => n7,96
0.0,n8 => n19,0
0.0,n8 => n19,1
0.0,n8 => n19,2
0.0,n8 => n19,3
0.0,n8 => n19,4
0.0,n8 => n19,5
0.0,n8 => n19,6
0.0,n8 => n19,7
0.0,n8 => n19,8
0.0,n8 => n19,9
0.0,n8 => n19,10
0.0,n8 => n19,11
0.0,n8 => n19,12
0.0,n8 => n19,13
0.0,n8 => n19,14
0.0,n8 => n19,15
0.0,n8 => n19,16
0.0,n8 => n19,17
0.0,n8 => n19,18
0.0,n8 => n19,19
0.0,n8 => n19,20
0.0,n8 => n19,21
0.0,n8 => n19,22
0.0,n8 => n19,23
0.0,n8 => n19,24
0.0,n8 => n19,25
0.0,n8 => n19,26
0.0,n8 => n19,27
0.0,n8 => n19,28
0.0,n8 => n19,29
0.0,n8 => n19,30
0.0,n8 => n19,31
0.0,n8 => n19,32
0.0,n8 => n19,33
0.0,n8 => n19,34
0.0,n8 => n19,35
0.0,n8 => n19,36
0.0,n8 => n19,37
0.0,n8 => n19,38
0.0,n8 => n19,39
0.0,n8 => n19,40
0.0,n8 => n19,41
0.0,n8 => n19,42
0.0,n8 => n19,43
0.0,n8 => n19,44
0.0,n8 => n19,45
0.0,n8 => n19,46
0.0,n8 => n19,47
0.0,n8 => n19,48
0.0,n8 => n19,49
0.0,n8 => n19,50
0.0,n8 => n19,51
0.0,n8 => n19,52
0.0,n8 => n19,53
0.0,n8 => n19,54
0.0,n8 => n19,55
0.0,n8 => n19,56
0.0,n8 => n19,57
0.0,n8 => n19,58
0.0,n8 => n19,59
0.0,n8 => n19,60
0.0,n8 => n19,61
0.0,n8 => n19,62
0.0,n8 => n19,63
0.0,n8 => n19,64
0.0,n8 => n19,65
0.0,n8 => n19,66
0.0,n8 => n19,67
0.0,n8 => n19,68
0.0,n8 => n19,69
0.0,n8 => n19,70
0.0,n8 => n19,71
0.0,n8 => n19,72
0.0,n8 => n19,73
0.0,n8 => n19,74
0.0,n8 => n19,75
0.0,n8 => n19,76
0.0,n8 => n19,77
0.0,n8 => n19,78
0.0,n8 => n19,79
0.0,n8 => n19,80
0.0,n8 => n19,81
0.0,n8 => n19,82
0.0,n8 => n19,83
0.0,n8 => n19,84
0.0,n8 => n19,85
0.0,n8 => n19,86
0.0,n8 => n19,87
0.0,n8 => n19,88
0.0,n8 => n19,89
0.0,n8 => n19,90
0.0,n8 => n19,91
0.0,n8 => n19,92
0.0,n8 => n19,93
0.0,n8 => n19,94
0.0,n8 => n19,95
0.0,n8 => n19,96
0.0,n7 => n20,0
0.0,n7 => n20,1
0.0,n7 => n20,2
0.0,n7 => n20,3
0.0,n7 => n20,4
0.0,n7 => n20,5
0.0,n7 => n20,6
0.0,n7 => n20,7
0.0,n7 => n20,8
0.0,n7 => n20,9
0.0,n7 => n20,10
0.0,n7 => n20,11
0.0,n7 => n20,12
0.0,n7 => n20,13
0.0,n7 => n20,14
0.0,n7 => n20,15
0.0,n7 => n20,16
0.0,n7 => n20,17
0.0,n7 => n20,18
0.0,n7 => n20,19
0.0,n7 => n20,20
0.0,n7 => n20,21
0.0,n7 => n20,22
0.0,n7 => n20,23
0.0,n7 => n20,24
0.0,n7 => n20,25
0.0,n7 => n20,26
0.0,n7 => n20,27
0.0,n7 => n20,28
0.0,n7 => n20,29
0.0,n7 => n20,30
0.0,n7 => n20,31
0.0,n7 => n20,32
0.0,n7 => n20,33
0.0,n7 => n20,34
0.0,n7 => n20,35
0.0,n7 => n20,36
0.0,n7 => n20,37
0.0,n7 => n20,38
0.0,n7 => n20,39
0.0,n7 => n20,40
0.0,n7 => n20,41
0.0,n7 => n20,42
0.0,n7 => n20,43
0.0,n7 => n20,44
0.0,n7 => n20,45
